_,Id,ValidationStatus,PublishStatus,VersionNumber,IsLatestVersion,IsVisibleInApp,IsVisibleInPkb,IsVisibleInCsp,IsVisibleInPrm,Language,Title,UrlName,ArchivedDate,ArchivedById,Summary,NextReviewDate,LargeLanguageModel,ArticleNumber,FirstPublishedDate,LastPublishedDate,ArticleArchivedById,ArticleArchivedDate,ArticleCaseAttachCount,ArticleCreatedById,ArticleCreatedDate,ArticleTotalViewCount,SourceId,AssignedToId,AssignedById,AssignmentDate,AssignmentDueDate,AssignmentNote,MigratedToFromArticleVersion,Article_Details__c
[Knowledge__kav],ka0Om0000000LMDIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Maximum amount of credit for advanced standing,Maximum-amount-of-credit-for-advanced-standing,,,,,,1069,2023-12-15T06:41:08.000+0000,2023-12-15T06:41:08.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:40:59.000+0000,4,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">There is a maximum number of advanced standing a student is eligible to receive. The <a href=""https://www.mopp.qut.edu.au/E/E_04_02.jsp"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank"">QUT policy</a> rules apply to international students.</span></span>"
[Knowledge__kav],ka0Om0000000LKbIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Prodigy Finance loan,Prodigy-Finance-loan,,,,,,1068,2023-12-15T06:40:38.000+0000,2023-12-15T06:40:38.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:40:30.000+0000,1,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">QUT has partnered with Prodigy Finance to provide lending to students from Latin America applying for selected full-time postgraduate programs at QUT.</span></span>"
[Knowledge__kav],ka0Om0000000LIzIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,GI Bill funding,GI-Bill-funding,,,,,,1067,2023-12-15T06:40:10.000+0000,2023-12-15T06:40:10.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:39:54.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">QUT is an approved institution for the administration of�</span><a href=""http://benefits.va.gov/gibill/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">U.S. Department of Veterans Affairs</span></a><span style=""font-size: 11.0pt;"">�funding under the Post 9/11 GI Bill program.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">If your course has not been approved, QUT submits a program for approval once a student applies to QUT for that course and once their eligibility to study that course is confirmed. However, due to additional program requirements and processing delays at the VA, the current approval timeline is upwards of eight months and so there is no guarantee the programs can be approved for the next available intake.</span></span></span><br><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">Applicants may need to apply for the course and, if successful in receiving an offer, defer that offer to a future intake.</span></span>"
[Knowledge__kav],ka0Om0000000LHNIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Financial aid,Financial-aid,,,,,,1066,2023-12-15T06:39:38.000+0000,2023-12-15T06:39:38.000+0000,,,2,005Om000000NQ6gIAG,2023-12-15T06:39:25.000+0000,3,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">You can access information regarding financial aid, loans, grants and other types of financial assistance available through government and private programs in Australia and other countries by visiting our </span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/study/fees-and-scholarships/financial-aid-for-international-students?international&amp;contact-us"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Financial aid for international students</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""> webpage. </span></span>"
[Knowledge__kav],ka0Om0000000LFlIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Scholarships - COLFUTURO,Scholarships-COLFUTURO,,,,,,1065,2023-12-15T06:39:05.000+0000,2023-12-15T06:39:05.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:38:51.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Students who are offered full-time graduate study at QUT and who are selected as beneficiaries of the Loan-Scholarship Program of COLFUTURO will be eligible or considered under this agreement. </span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">To recognise high academic achievers applying to QUT postgraduate coursework, QUT will offer the academic merit scholarship equivalent to a 25% fee waiver of the applicable published semester fees to selected students. An ongoing scholarship equivalent to 25% of the applicable semester will be applied if you maintain a GPA of 5.5 on a 7.0 scale for each semester of study. </span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">To recognise high academic achievers applying to QUT postgraduate research, QUT shall offer five (5) PhD tuition fee sponsorships equivalent to a 100% fee waiver of the published semester fees and three (3) Master of Philosophy tuition fee sponsorships to selected students per year. The tuition fee sponsorship will be applied if the student continues to make satisfactory academic progress in accordance with QUT course regulations. �</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">To apply for this scholarship, you will need to check your eligibility with </span><a href=""https://www.colfuturo.org/"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">COLFUTURO</span></a><span style=""font-size: 11.0pt;""> and you will need to make an application through our </span><a href=""https://bit.ly/InternationalApplyNow"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Application Portal</span></a><span style=""font-size: 11.0pt;""> and create an account. From there, you&#39;ll be able to start your application process. Don&#39;t forget to include all the necessary documents like your high school completion certificate/academic transcripts, English language proficiency test results, and passport identity page. </span></span></span><br>�"
[Knowledge__kav],ka0Om0000000LE9IAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Scholarships � Packaged offers/current students,Scholarships-Packaged-offers-current-students,,,,,,1064,2023-12-15T06:38:25.000+0000,2023-12-15T06:38:25.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:38:13.000+0000,5,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Scholarships for international students can only be assessed at the time of application.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">The IMS is calculated based on your overseas qualification. If you qualify, the offer will reflect the scholarship for both the Diploma and Bachelor. Or one or the other depending on the program.</span></span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">Australian Foundations and postsecondary qualifications attempted onshore (eg AQF 3,4,5,6) are not accepted, even if completed at QUT. </span></span></span><br>�"
[Knowledge__kav],ka0Om0000000LCXIA2,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Scholarships � Equity scholarship,Scholarships-Equity-scholarship,,,,,,1063,2023-12-15T06:37:47.000+0000,2023-12-15T06:37:47.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:37:31.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">You may be able to apply for the </span><a href=""https://www.qut.edu.au/about/equity/equity-scholarships-scheme"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">Equity Scholarships Scheme</span></a><span style=""font-size: 11.0pt;""> if you are experiencing financial hardship.</span></span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;"">�</span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">International students could receive either:</span></span></span><ul><li><span style=""font-size: 10.5pt;""><span style=""tab-stops: list .5in;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">an Equity Bursary of $1,500 for one semester</span></span></span></span></li><li><span style=""font-size: 10.5pt;""><span style=""tab-stops: list .5in;""><span style=""font-family: Arial,sans-serif;""><span style=""font-size: 11.0pt;"">an Equity computer (with the capacity to access internet). You can only receive an Equity computer every third year (i.e. if you received one in 2021 or in 2022, you can&#39;t receive one in 2023).</span></span></span></span></li></ul><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">You can apply for the Equity Scholarships Scheme once you have applied to QUT. Please visit the scholarship page for details.</span></span>"
[Knowledge__kav],ka0Om0000000LAvIAM,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Scholarships � QUT College,Scholarships-QUT-College,,,,,,1062,2023-12-15T06:37:08.000+0000,2023-12-15T06:37:08.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:36:59.000+0000,1,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;""><b><span style=""font-size: 11.0pt;""><span style=""color: #124c7b;"">Scholarships</span></span></b></span></span><br><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">There are several QUT College scholarships for which you may be eligible. These scholarships are dependent on your country of citizenship and the program you take at QUT. You can view more information about </span></span></span><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><a href=""https://www.qut.edu.au/study/qut-college#Scholarships"" style=""color: #0563c1;text-decoration: underline;"" target=""_blank""><span style=""font-size: 11.0pt;"">QUT College scholarships</span></a></span></span><span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;""> on the website.</span></span></span>"
[Knowledge__kav],ka0Om0000000L9JIAU,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Updated International Merit Scholarship,Updated-International-Merit-Scholarship,,,,,,1061,2023-12-15T06:36:43.000+0000,2023-12-15T06:36:43.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:36:13.000+0000,6,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;"">The International Merit Scholarship has been updated to ensure more international students can access quality education in Australia. The new IMS criteria only apply to commence students from Semester 1, 2024.</span></span><br><span style=""font-size: 10.5pt;""><span style=""font-family: Arial,sans-serif;"">The new IMS will also include QUT College students progressing from pathways. Eligibility threshold will be a minimum GPA of 5.5 for completed Foundation, and GPA 5.0 for a completed Diploma. Additionally, previously, only completed prior qualifications could be assessed to determine eligibility for the IMS. That is no longer the case, incomplete (unfinished) study can now be assessed.</span></span><br><br><span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">If you would like your eligibility to be reassessed, please ask your agent to contact our admissions team. </span></span>"
[Knowledge__kav],ka0Om0000000L7hIAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Applying without supporting documents,Applying-without-supporting-documents,,,,,,1060,2023-12-15T06:14:39.000+0000,2023-12-15T06:14:39.000+0000,,,3,005Om000000NQ6gIAG,2023-12-15T06:14:17.000+0000,9,,,,,,,,"<span style=""font-size: 10.5pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;"">You can still apply to QUT without all your supporting documents. You can upload additional documents at any time into the portal, and our admission team will automatically receive a notification to check the new documents. In some cases, a conditional offer may be issued in the interim, which lists which documents you need to provide in order for your application to be progressed.</span></span>"
[Knowledge__kav],ka0Om0000000L65IAE,Not Validated,Online,1,TRUE,TRUE,FALSE,FALSE,FALSE,en_US,Voucher code,Voucher-code,,,,,,1059,2023-12-15T06:13:58.000+0000,2023-12-15T06:13:58.000+0000,,,0,005Om000000NQ6gIAG,2023-12-15T06:13:40.000+0000,0,,,,,,,,"<span style=""font-size: 11.0pt;""><span style=""font-family: &quot;Arial&quot;,sans-serif;""><span style=""color: black;"">Voucher codes are for agents only. Direct applicants can ignore the voucher code section.</span></span></span>"
